SaleID,BranchCode,BranchCity,BranchSize,BranchOwner,YearOfEstablishment,CustomerType,CustomerGenderCode,CustomerGender,ProductLineCode,ProductLine,ProductLineSupplier,UnitPrice,Quantity,TotalNoTAX,Tax 5%,TotalWithTAX,SaleMonthInNumber,SaleMonth,SaleQuarter,SaleYear,SaleTime,SalePayment,Rating
867-47-1948,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,15.8,10,158,7.9,165.9,6,June,Q2,2019,12:07:00,Cash,7.8
384-59-6655,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FB,Food and beverages,Kraft Heinz,98.66,9,887.94,44.4,932.34,9,September,Q3,2019,15:07:00,Cash,8.4
256-58-3609,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FA,Fashion accessories,Nordstrom,91.98,1,91.98,4.6,96.58,10,October,Q4,2019,15:29:00,Cash,9.8
324-92-3863,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,EA,Electronic accessories,Samsung,20.89,2,41.78,2.09,43.87,3,March,Q1,2019,18:45:00,Cash,9.8
593-08-5916,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FA,Fashion accessories,Nordstrom,15.5,1,15.5,0.78,16.28,4,April,Q2,2019,15:23:00,Credit card,7.4
364-34-2972,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,EA,Electronic accessories,Samsung,96.82,3,290.46,14.52,304.98,4,April,Q2,2019,20:37:00,Cash,6.7
794-42-3736,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FB,Food and beverages,Kraft Heinz,33.33,2,66.66,3.33,69.99,7,July,Q3,2019,14:41:00,Credit card,6.4
172-42-8274,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,38.27,2,76.54,3.83,80.37,10,October,Q4,2019,18:18:00,Credit card,5.8
558-60-5016,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,33.3,9,299.7,14.99,314.69,5,May,Q2,2019,15:27:00,Ewallet,7.2
195-06-0432,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,81.01,3,243.03,12.15,255.18,9,September,Q3,2019,12:55:00,Credit card,9.3
605-03-2706,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,HB,Health and beauty,Dove,15.8,3,47.4,2.37,49.77,6,June,Q2,2019,18:02:00,Cash,9.5
214-30-2776,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,EA,Electronic accessories,Samsung,34.49,5,172.45,8.62,181.07,3,March,Q1,2019,19:44:00,Credit card,9
746-04-1077,B,Mandalay,835,Mohamd Gabar,2016,Member,2,Female,FB,Food and beverages,Kraft Heinz,84.63,10,846.3,42.32,888.62,5,May,Q2,2019,11:36:00,Credit card,9
448-34-8700,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,36.91,7,258.37,12.92,271.29,4,April,Q2,2019,13:51:00,Ewallet,6.7
452-04-8808,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,EA,Electronic accessories,Samsung,87.08,7,609.56,30.48,640.04,2,February,Q1,2019,15:17:00,Cash,5.5
531-56-4728,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,80.08,3,240.24,12.01,252.25,7,July,Q3,2019,15:29:00,Cash,5.4
744-82-9138,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,FA,Fashion accessories,Nordstrom,86.13,2,172.26,8.61,180.87,5,May,Q2,2019,17:59:00,Cash,8.2
883-69-1285,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FA,Fashion accessories,Nordstrom,49.92,2,99.84,4.99,104.83,12,December,Q4,2019,11:55:00,Credit card,7
221-25-5073,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,74.66,4,298.64,14.93,313.57,4,April,Q2,2019,10:39:00,Cash,8.5
518-71-6847,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,FB,Food and beverages,Kraft Heinz,26.6,6,159.6,7.98,167.58,7,July,Q3,2019,15:10:00,Ewallet,4.9
156-20-0370,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,EA,Electronic accessories,Samsung,25.45,1,25.45,1.27,26.72,6,June,Q2,2019,18:10:00,Credit card,5.1
151-33-7434,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FB,Food and beverages,Kraft Heinz,67.77,1,67.77,3.39,71.16,12,December,Q4,2019,20:43:00,Credit card,6.5
728-47-9078,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,FB,Food and beverages,Kraft Heinz,59.59,4,238.36,11.92,250.28,7,July,Q3,2019,12:46:00,Cash,9.8
809-46-1866,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HB,Health and beauty,Dove,58.15,4,232.6,11.63,244.23,7,July,Q3,2019,17:44:00,Cash,8.4
139-32-4183,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,ST,Sports and travel,REI ,97.48,9,877.32,43.87,921.19,11,November,Q4,2019,14:19:00,Ewallet,7.4
148-41-7930,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,99.96,7,699.72,34.99,734.71,6,June,Q2,2019,10:33:00,Cash,6.1
189-40-5216,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,EA,Electronic accessories,Samsung,96.37,7,674.59,33.73,708.32,3,March,Q1,2019,11:40:00,Cash,6
374-38-5555,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,FA,Fashion accessories,Nordstrom,63.71,5,318.55,15.93,334.48,5,May,Q2,2019,19:30:00,Ewallet,8.5
764-44-8999,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HB,Health and beauty,Dove,14.76,2,29.52,1.48,31,12,December,Q4,2019,14:42:00,Ewallet,4.3
552-44-5977,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HB,Health and beauty,Dove,62,8,496,24.8,520.8,12,December,Q4,2019,19:08:00,Credit card,6.2
267-62-7380,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,1,Male,EA,Electronic accessories,Samsung,82.34,10,823.4,41.17,864.57,1,January,Q1,2019,19:12:00,Ewallet,4.3
430-53-4718,B,Mandalay,835,Mohamd Gabar,2016,Member,1,Male,HB,Health and beauty,Dove,75.37,8,602.96,30.15,633.11,4,April,Q2,2019,15:46:00,Credit card,8.4
886-18-2897,A,Yangon,550,Mitchel Frenkman,2005,Normal,2,Female,FB,Food and beverages,Kraft Heinz,56.56,5,282.8,14.14,296.94,10,October,Q4,2019,19:06:00,Credit card,4.5
602-16-6955,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,ST,Sports and travel,REI ,76.6,10,766,38.3,804.3,5,May,Q2,2019,18:10:00,Ewallet,6
745-74-0715,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,EA,Electronic accessories,Samsung,58.03,2,116.06,5.8,121.86,7,July,Q3,2019,20:46:00,Ewallet,8.8
690-01-6631,B,Mandalay,835,Mohamd Gabar,2016,Normal,1,Male,FA,Fashion accessories,Nordstrom,17.49,10,174.9,8.75,183.65,5,May,Q2,2019,18:35:00,Ewallet,6.6
652-49-6720,C,Naypyitaw,750,Joseph Shonfeild,2009,Member,2,Female,EA,Electronic accessories,Samsung,60.95,1,60.95,3.05,64,12,December,Q4,2019,11:40:00,Ewallet,5.9
233-67-5758,C,Naypyitaw,750,Joseph Shonfeild,2009,Normal,1,Male,HB,Health and beauty,Dove,40.35,1,40.35,2.02,42.37,7,July,Q3,2019,13:46:00,Ewallet,6.2
303-96-2227,B,Mandalay,835,Mohamd Gabar,2016,Normal,2,Female,HL,Home and lifestyle,Bed Bath & Beyond,97.38,10,973.8,48.69,1022.49,11,November,Q4,2019,17:16:00,Ewallet,4.4
727-02-1313,A,Yangon,550,Mitchel Frenkman,2005,Member,1,Male,FB,Food and beverages,Kraft Heinz,31.84,1,31.84,1.59,33.43,1,January,Q1,2019,13:22:00,Cash,7.7
347-56-2442,A,Yangon,550,Mitchel Frenkman,2005,Normal,1,Male,HL,Home and lifestyle,Bed Bath & Beyond,65.82,1,65.82,3.29,69.11,12,December,Q4,2019,15:33:00,Cash,4.1
849-09-3807,A,Yangon,550,Mitchel Frenkman,2005,Member,2,Female,FA,Fashion accessories,Nordstrom,88.34,7,618.38,30.92,649.3,3,March,Q1,2019,13:28:00,Cash,6.6
